F:ANNZ_PDF_sam_1
0.25628
0.27638
0.31156
0.31156
0.19095
0.24623
0.27136
0.16583
0.25126
0.27136
0.04523
0.20603
0.13065
0.21106
0.13065
0.28643
0.31658
0.16583
0.17085
0.33166
0.31658
0.1005
0.0804
0.27638
0.22111
0.38191
0.14573
0.29648
0.28141
0.21106
0.30653
0.42211
0.27638
0.19095
0.0804
0.30151
0.39196
0.27136
0.24623
0.26131
0.26131
0.31658
0.25126
0.23618
0.14573
0.1005
0.20603
0.20603
0.22111
0.20101
0.13065
0.1608
0.51256
0.15075
0.23116
0.15075
0.07538
0.17588
0.0804
0.45729
0.1206
0.31658
0.23618
0.0804
0.07035
0.31658
0.32161
0.03518
0.24121
0.19095
0.26633
0.1608
0.0804
0.15578
0.24623
0.14573
0.05528
0.24623
0.19598
0.22613
0.21106
0.1005
0.11558
0.38693
0.24623
0.09045
0.17085
0.29648
0.32161
0.26633
0.13568
0.21106
0.35176
0.29648
0.14573
0.28141
0.0603
0.13568
0.17085
0.26131
0.16583
0.15578
0.33166
0.25126
0.15075
0.37688
0.09548
0.20101
0.20101
0.13568
0.29146
0.23618
0.23618
0.24121
0.16583
0.09045
0.1608
0.31156
0.22613
0.31658
0.35678
0.26633
0.19598
0.28643
0.07538
0.31658
0.19598
0.23116
0.26131
0.22613
0.1407
0.31658
0.19095
0.27638
0.21608
0.25628
0.24623
0.0804
0.29146
0.06533
0.05025
0.23618
0.35176
0.13568
0.20101
0.24623
0.0402
0.05025
0.19095
0.23116
0.30653
0.15578
0.12563
0.30151
0.30151
0.34673
0.34673
0.09548
0.20101
0.21608
0.17588
0.13568
0.22613
0.03518
0.0603
0.07035
0.25628
0.20603
0.06533
0.20603
0.22613
0.20101
0.38191
0.25628
0.1407
0.22111
0.21106
0.24623
0.17588
0.22613
0.24121
0.23618
0.22111
0.17588
0.32663
0.34673
0.23116
0.22111
0.0804
0.32161
0.13568
0.30151
0.32663
0.31156
0.25628
0.13568
0.18593
0.12563
0.23618
0.26633
0.28643
0.21106
0.04523
0.1608
0.42211
0.09548
0.19095
0.13568
0.24623
0.1407
0.24121
0.21106
0.1407
0.38191
0.1407
0.20101
0.21106
0.14573
0.25126
0.15578
0.08543
0.23618
0.28141
0.23618
0.18593
0.09548
0.17588
0.26131
0.13568
0.21106
0.23116
0.30653
0.32161
0.23116
0.26633
0.19598
0.20101
0.07538
0.14573
0.11558
0.15075
0.34673
0.31658
0.28643
0.26633
0.13568
0.1407
0.29146
0.29648
0.13568
0.29648
0.35176
0.23116
0.38191
0.29146
0.26633
0.31156
0.06533
0.07538
0.19598
0.27136
0.21608
0.31156
0.30151
0.33166
0.17085
0.12563
0.45729
0.23618
0.00503
0.17588
0.23618
0.19598
0.39196
0.34673
0.24623
0.20101
0.21106
0.32663
0.20603
0.17085
0.15578
0.06533
0.24623
0.15578
0.07538
0.09548
0.14573
0.22613
0.25628
0.32663
0.25126
0.23116
0.28643
0.13568
0.23116
0.23116
0.25628
0.15578
0.1407
0.25628
0.28141
0.28643
0.10553
0.1608
0.17085
0.30653
0.04523
0.32663
0.29648
0.13568
0.05025
0.1407
0.25628
0.25126
0.23116
0.1407
0.17085
0.16583
0.15578
0.15578
0.20603
0.15075
0.1407
0.23618
0.24121
0.29648
0.29648
0.24623
0.20101
0.31156
0.11558
0.16583
0.19598
0.29648
0.31658
0.12563
0.24121
0.11055
0.17588
0.32161
0.35176
0.22613
0.28141
0.22111
0.20101
0.13065
0.38191
0.28643
0.18593
0.07538
0.26633
0.15075
0.1407
0.07538
0.1407
0.1608
0.31156
0.42211
0.03015
0.20603
0.20101
0.23116
0.15578
0.21106
0.20101
0.22111
0.25628
0.31156
0.24121
0.1206
0.19598
0.19598
0.29648
0.13568
0.29648
0.12563
0.21106
0.24623
0.1206
0.27136
0.23618
0.26633
0.21106
0.17588
0.0201
0.22111
0.43216
0.26131
0.20603
0.1608
0.11055
0.26131
0.13568
0.39196
0.1407
0.27136
0.43719
0.03518
0.1407
0.20603
0.28141
0.23618
0.25126
0.33166
0.19095
0.27136
0.13568
0.06533
0.24623
0.1809
0.17085
0.05528
0.19095
0.14573
0.35176
0.29648
0.22613
0.14573
0.19598
0.23116
0.30151
0.32161
0.09045
0.29648
0.1608
0.1407
0.22111
0.34171
0.27638
0.1809
0.25628
0.16583
0.25126
0.35678
0.25628
0.22613
0.07538
0.27136
0.1608
0.13568
0.15075
0.15075
0.30653
0.23618
0.33166
0.22111
0.32663
0.23116
0.28643
0.25126
0.20603
0.31658
