F:ANNZ_PDF_sam_1
0.23116
0.21106
0.32663
0.29146
0.17588
0.13568
0.26131
0.1206
0.23618
0.23618
0.29146
0.25628
0.15578
0.32663
0.1206
0.32663
0.18593
0.13065
0.10553
0.25126
0.31156
0.07035
0.07035
0.22613
0.15075
0.38693
0.21608
0.25628
0.30653
0.25126
0.27136
0.42211
0.29648
0.16583
0.11055
0.32161
0.37186
0.21106
0.1809
0.20101
0.30653
0.32663
0.38191
0.19095
0.12563
0.14573
0.15578
0.19095
0.20101
0.19598
0.17588
0.21106
0.35678
0.13065
0.20603
0.1407
0.13065
0.20603
0.0402
0.33166
0.17588
0.25628
0.12563
0.05025
0.0804
0.20603
0.29146
0.12563
0.22613
0.22111
0.34171
0.15075
0.06533
0.14573
0.19095
0.32663
0.0402
0.22613
0.18593
0.21608
0.15075
0.13065
0.1809
0.44724
0.27136
0.16583
0.1407
0.18593
0.33668
0.27638
0.22613
0.0804
0.38693
0.25126
0.09045
0.26633
0.1407
0.05025
0.1206
0.20603
0.27136
0.1407
0.22613
0.26633
0.13568
0.31156
0.07538
0.20101
0.28141
0.0804
0.18593
0.24121
0.26131
0.23116
0.1407
0.05025
0.05528
0.29146
0.25126
0.32663
0.37688
0.30151
0.20603
0.23618
0.1608
0.29146
0.09045
0.20603
0.35176
0.20101
0.0603
0.24121
0.23618
0.26633
0.15578
0.19598
0.13568
0.0402
0.35678
0.1005
0.05528
0.30653
0.33166
0.1608
0.22111
0.25628
0.11055
0.13568
0.14573
0.1809
0.29146
0.17588
0.27638
0.23618
0.33668
0.29648
0.35176
0.1005
0.19598
0.25126
0.26131
0.1608
0.25628
0.04523
0.05528
0.1206
0.23116
0.19095
0.1005
0.20603
0.21106
0.26131
0.26633
0.19598
0.12563
0.29146
0.25628
0.32663
0.15075
0.21106
0.25628
0.1407
0.25126
0.26131
0.19598
0.33668
0.25126
0.21608
0.13568
0.33166
0.08543
0.27638
0.20101
0.29146
0.23116
0.0804
0.17085
0.17588
0.24623
0.23618
0.1407
0.26131
0.11055
0.08543
0.30653
0.17588
0.18593
0.20603
0.36683
0.30151
0.22111
0.19598
0.1608
0.23618
0.15578
0.25628
0.19598
0.13568
0.37186
0.1407
0.17588
0.19095
0.23116
0.15578
0.28141
0.13568
0.13568
0.28141
0.1407
0.31156
0.26633
0.31156
0.36181
0.22111
0.32161
0.19598
0.26633
0.06533
0.14573
0.1206
0.1206
0.37186
0.21608
0.31156
0.21106
0.0804
0.1407
0.28141
0.28141
0.1407
0.26633
0.29146
0.32161
0.35176
0.28141
0.26633
0.20101
0.0402
0.23618
0.33668
0.20603
0.27638
0.31156
0.33668
0.38693
0.25126
0.22613
0.30653
0.29146
0.0402
0.05025
0.11558
0.23618
0.35176
0.25126
0.25628
0.29648
0.20603
0.23618
0.21106
0.1005
0.18593
0.05025
0.26633
0.29146
0.0804
0.15075
0.17085
0.25126
0.31156
0.45226
0.25628
0.22613
0.16583
0.14573
0.23618
0.1809
0.20101
0.22111
0.15075
0.23116
0.17588
0.32663
0.1407
0.15075
0.13568
0.29146
0.05025
0.31658
0.28141
0.17588
0.03518
0.13568
0.29146
0.26633
0.29648
0.23618
0.17588
0.18593
0.19095
0.23116
0.1809
0.17588
0.17588
0.19598
0.20101
0.27136
0.26633
0.19598
0.19598
0.22111
0.07035
0.17085
0.25628
0.32161
0.20101
0.07538
0.27136
0.07035
0.21106
0.43216
0.31658
0.16583
0.28643
0.1407
0.20101
0.21106
0.25126
0.20101
0.06533
0.0402
0.33166
0.1608
0.15578
0.07035
0.13065
0.1206
0.31156
0.41709
0.20101
0.29648
0.26131
0.22111
0.13065
0.26131
0.23618
0.22613
0.23618
0.29648
0.31658
0.12563
0.14573
0.1809
0.31658
0.17588
0.19598
0.07035
0.26131
0.21608
0.05528
0.28643
0.38191
0.28141
0.25126
0.14573
0.04523
0.20603
0.23618
0.15075
0.27136
0.23116
0.05528
0.31156
0.20101
0.1809
0.23116
0.31156
0.40201
0.07035
0.1407
0.26131
0.31156
0.21106
0.34171
0.38693
0.29648
0.23116
0.14573
0.15075
0.17588
0.21608
0.19095
0.0402
0.19598
0.17085
0.41709
0.29648
0.33166
0.15578
0.23618
0.17588
0.26131
0.33668
0.1608
0.35176
0.26633
0.16583
0.17085
0.24623
0.35678
0.06533
0.27136
0.21106
0.33166
0.33668
0.25628
0.23618
0.13568
0.17588
0.16583
0.27638
0.1608
0.17588
0.1005
0.27638
0.33166
0.25126
0.35678
0.27136
0.20603
0.22111
0.15578
0.20101
0.41709
0.17085
0.26633
0.32663
0.28643
0.09548
0.37688
0.27136
0.25628
0.20603
0.21608
0.20603
0.08543
0.28141
0.26131
0.17588
0.30151
0.32161
0.18593
0.27638
0.42211
0.09045
0.09548
0.1809
0.14573
0.19598
0.26633
0.32663
0.25126
0.23116
0.34171
0.15075
0.20603
0.16583
0.25126
0.22111
0.30151
0.32161
0.15075
0.38191
0.30653
0.0804
0.19598
0.14573
0.22613
0.06533
0.21608
0.22613
0.29146
0.07538
0.1005
0.23116
0.21106
0.33166
0.20603
0.1407
0.28141
0.38191
0.18593
0.30653
0.20101
0.15075
0.13568
0.26131
0.28141
0.14573
0.28643
0.19598
0.22111
0.25126
0.32161
0.23116
0.1407
0.23618
0.32161
0.08543
0.27136
0.26633
0.19598
0.0603
0.25628
0.23116
0.19598
0.33166
0.20603
0.17085
0.0804
0.22613
0.20603
0.20603
0.11055
0.24623
0.31156
0.0804
0.1608
0.19598
0.31658
0.1809
0.37186
0.15075
0.22111
0.21106
0.29648
0.36181
0.35176
0.31658
0.20101
0.22613
0.28643
0.29146
0.27136
0.15578
0.22613
0.31658
0.14573
0.05528
0.25628
0.23618
0.33668
0.19095
0.40201
0.31156
0.28643
0.1809
0.07538
0.25628
0.27638
0.28141
0.15075
0.22613
0.13568
0.31658
0.29146
0.25126
0.20603
0.1407
0.29648
0.1809
0.27638
0.24623
0.16583
0.25126
0.34673
0.0804
0.26131
0.32663
0.29146
0.17085
0.35176
0.19095
0.24623
0.14573
0.32663
0.24623
0.17588
0.1005
0.10553
0.19598
0.1608
0.15578
0.24121
0.1809
0.14573
0.43216
0.13065
0.27638
0.20603
0.25126
0.19598
0.21106
0.1407
0.19598
0.28141
0.26131
0.13568
0.12563
0.28141
0.0804
0.37186
0.15075
0.26633
